1e+11    21.7104    nan
1.1e+11    21.7711    nan
1.21e+11    21.8386    nan
1.331e+11    21.9358    nan
1.4641e+11    22.0342    nan
1.61051e+11    22.1339    nan
1.77156e+11    22.2348    nan
1.94872e+11    22.3371    nan
2.14359e+11    22.4406    nan
2.35795e+11    22.5454    nan
2.59374e+11    22.6516    nan
2.85312e+11    22.759    nan
3.13843e+11    22.8678    nan
3.45227e+11    22.978    nan
3.7975e+11    23.0895    nan
4.17725e+11    23.2023    nan
4.59497e+11    23.3166    nan
5.05447e+11    23.4323    nan
5.55992e+11    23.5494    nan
6.11591e+11    23.6679    nan
6.7275e+11    23.7879    nan
7.40025e+11    23.9094    nan
8.14027e+11    24.0323    nan
8.9543e+11    24.1567    nan
9.84973e+11    24.2827    nan
1.08347e+12    24.4101    nan
1.19182e+12    24.5391    nan
1.311e+12    24.6697    nan
1.4421e+12    24.8019    nan
1.58631e+12    24.9356    nan
1.74494e+12    25.071    nan
1.91943e+12    25.208    nan
2.11138e+12    25.3467    nan
2.32252e+12    25.487    nan
2.55477e+12    25.629    nan
2.81024e+12    25.7727    nan
3.09127e+12    25.9182    nan
3.40039e+12    26.0654    nan
3.74043e+12    26.2144    nan
4.11448e+12    26.3651    nan
4.52593e+12    26.5177    nan
4.97852e+12    26.6721    nan
5.47637e+12    26.8284    nan
6.02401e+12    26.9865    nan
6.62641e+12    27.1466    nan
7.28905e+12    27.3085    nan
8.01795e+12    27.4724    nan
8.81975e+12    27.6383    nan
9.70172e+12    27.8061    nan
1.06719e+13    27.976    nan
1.17391e+13    28.1479    nan
1.2913e+13    28.3111    nan
1.42043e+13    28.4737    nan
1.56247e+13    28.6388    nan
1.71872e+13    28.8065    nan
1.89059e+13    28.9768    nan
2.07965e+13    29.1497    nan
2.28762e+13    29.3254    nan
2.51638e+13    29.5037    nan
2.76801e+13    29.6848    nan
3.04482e+13    29.8687    nan
3.3493e+13    30.0554    nan
3.68423e+13    30.245    nan
4.05265e+13    30.4374    nan
