3.15247e+17    52.4251    8.0257
3.46772e+17    52.822    8.09614
3.81449e+17    53.2219    8.16713
4.19594e+17    53.6248    8.2387
4.61554e+17    54.0309    8.31083
5.07709e+17    54.4401    8.38354
5.5848e+17    54.8525    8.45683
6.14328e+17    55.268    8.53071
6.75761e+17    55.6867    8.60517
7.43337e+17    56.1087    8.68022
8.17671e+17    56.5339    8.75588
8.99438e+17    56.9623    8.83213
9.89382e+17    57.3941    8.90899
1.08832e+18    57.8292    8.98646
1.19715e+18    58.2676    9.06455
1.31687e+18    58.7094    9.14326
1.44855e+18    59.1546    9.22259
1.59341e+18    59.6032    9.30255
1.75275e+18    60.0553    9.38315
1.92802e+18    60.5108    9.46438
2.12083e+18    60.9699    9.54626
2.33291e+18    61.4325    9.62879
2.5662e+18    61.8987    9.71198
2.82282e+18    62.3684    9.79582
3.1051e+18    62.8418    9.88033
3.41561e+18    63.3188    9.9655
3.75717e+18    63.7995    10.0513
4.13289e+18    64.2838    10.1379
4.54618e+18    64.772    10.2251
5.0008e+18    65.2638    10.313
5.50088e+18    65.7595    10.4016
6.05097e+18    66.259    10.4909
6.65606e+18    66.7623    10.5809
7.32167e+18    67.2695    10.6716
8.05384e+18    67.7806    10.763
8.85922e+18    68.2956    10.8552
9.74514e+18    68.8146    10.9481
1.07197e+19    69.3376    11.0417
1.17916e+19    69.8647    11.136
1.29708e+19    70.3958    11.2311
1.42679e+19    70.931    11.327
1.56947e+19    71.4703    11.4236
1.72641e+19    72.0137    11.5209
1.89905e+19    72.5614    11.6191
2.08896e+19    73.1133    11.718
2.29785e+19    73.6694    11.8176
2.52764e+19    74.2298    11.9181
2.7804e+19    74.7945    12.0194
3.05844e+19    75.3636    12.1214
3.36429e+19    75.9371    12.2243
3.70072e+19    76.515    12.3279
4.07079e+19    77.0973    12.4324
4.47787e+19    77.6842    12.5377
4.92565e+19    78.2755    12.6438
5.41822e+19    78.8714    12.7508
5.96004e+19    79.4719    12.8586
6.55605e+19    80.0771    12.9672
7.21165e+19    80.6869    13.0767
7.93281e+19    81.3013    13.1871
8.7261e+19    81.9206    13.2983
9.59871e+19    82.5446    13.4104
